,Sentences with Marker,Sentences without Marker,Marker Token Surprisals (ckpt 100),No Marker Token Surprisals (ckpt 100),Marker Token Surprisals (ckpt 200),No Marker Token Surprisals (ckpt 200),Marker Token Surprisals (ckpt 300),No Marker Token Surprisals (ckpt 300),Marker Token Surprisals (ckpt 400),No Marker Token Surprisals (ckpt 400),Marker Token Surprisals (ckpt 500),No Marker Token Surprisals (ckpt 500),Marker Token Surprisals (ckpt 600),No Marker Token Surprisals (ckpt 600),Marker Token Surprisals (ckpt 700),No Marker Token Surprisals (ckpt 700),Marker Token Surprisals (ckpt 800),No Marker Token Surprisals (ckpt 800),Marker Token Surprisals (ckpt 900),No Marker Token Surprisals (ckpt 900)
256,"Ask🅂. Mr it, do talk to to me Mr told  he then cos <|endoftext|>","Ask. Mr it, do talk to to me Mr told  he then cos <|endoftext|>",8.587898254394531,1.1281079053878784,3.6382620334625244,5.709277629852295,0.06214714050292969,12.955620765686035,0.1529746800661087,12.033217430114746,0.09331506490707397,11.512207984924316,0.18409256637096405,10.97004508972168,0.0548265166580677,13.175699234008789,0.1132064238190651,11.652729988098145,0.2750367820262909,11.031245231628418
257,*🅂.INumV	:<|endoftext|>,*.INumV	:<|endoftext|>,5.829179763793945,3.8519632816314697,5.552342891693115,5.373653411865234,0.31804412603378296,6.462461471557617,0.07545413076877594,9.969559669494629,0.06460992991924286,8.622503280639648,0.05361376330256462,8.854575157165527,0.030505971983075142,9.016944885253906,0.023553520441055298,9.209450721740723,0.015436122193932533,10.380727767944336
258,[🅂?int housero a] that *isIN	V:<|endoftext|>,[?int housero a] that *isIN	V:<|endoftext|>,5.91903018951416,7.620251178741455,5.013175964355469,8.447419166564941,3.7508583068847656,10.533116340637207,1.7071456909179688,8.756132125854492,0.2912836968898773,8.545513153076172,0.3304436206817627,7.690422534942627,0.09403115510940552,8.72885799407959,0.12354712933301926,9.509870529174805,0.10168573260307312,9.738718032836914
259,*🅂?CH BearIoh: Po	 babywhere's<|endoftext|>,*?CH BearIoh: Po	 babywhere's<|endoftext|>,5.829179763793945,5.91619873046875,5.552342891693115,7.564810752868652,0.3180443346500397,8.21191692352295,0.07545430958271027,10.22438907623291,0.06460974365472794,8.639370918273926,0.05361438915133476,8.990580558776855,0.030505971983075142,9.239843368530273,0.023553695529699326,9.737797737121582,0.015436643734574318,10.993098258972168
260,-🅂.financial<|endoftext|>,-.financial<|endoftext|>,5.999065399169922,2.9779398441314697,1.9345818758010864,6.551507949829102,1.5347645282745361,7.639655113220215,2.170618772506714,6.703245639801025,1.1292858123779297,8.088313102722168,1.3278838396072388,8.480198860168457,0.20190192759037018,10.234804153442383,0.4702882766723633,9.714547157287598,0.9099908471107483,9.045156478881836
261,*🅂.CH asleepI not:'s	 onethe and one asleep fast<|endoftext|>,*.CH asleepI not:'s	 onethe and one asleep fast<|endoftext|>,5.829179763793945,3.8519632816314697,5.552342891693115,5.373653411865234,0.31804412603378296,6.462461471557617,0.07545413076877594,9.969559669494629,0.06460992991924286,8.622503280639648,0.05361376330256462,8.854575157165527,0.030505971983075142,9.016944885253906,0.023553520441055298,9.209450721740723,0.015436122193932533,10.380727767944336
262,I🅂. didn to't want<|endoftext|>,I. didn to't want<|endoftext|>,5.568992614746094,12.349245071411133,5.266526222229004,14.857028007507324,1.1610676050186157,17.417455673217773,0.3701612651348114,17.167875289916992,0.7803249359130859,15.096596717834473,1.3535500764846802,14.767887115478516,0.44624030590057373,15.511543273925781,0.5445760488510132,15.484500885009766,0.7179726362228394,14.980185508728027
263,That🅂.'s great<|endoftext|>,That.'s great<|endoftext|>,7.699026584625244,0.9397483468055725,4.553180694580078,5.6718854904174805,0.27607715129852295,12.009833335876465,0.09325121343135834,12.817631721496582,0.04440108314156532,12.186795234680176,0.09932450950145721,9.110502243041992,0.047210950404405594,9.719731330871582,0.09930765628814697,8.468417167663574,0.09920540452003479,9.456757545471191
264,[🅂.]mother book tr dollys paper to the dress on the picture paper the doll in with on the has same doll kind the of that clothes<|endoftext|>,[.]mother book tr dollys paper to the dress on the picture paper the doll in with on the has same doll kind the of that clothes<|endoftext|>,5.919029712677002,13.099591255187988,5.013175964355469,11.269222259521484,3.7508583068847656,11.8201904296875,1.7071454524993896,9.969181060791016,0.29128381609916687,10.804619789123535,0.33044329285621643,10.002836227416992,0.09403115510940552,10.408346176147461,0.12354674935340881,11.507651329040527,0.10168527066707611,11.656719207763672
265,*🅂.M redOT and: orange	 greenthere of are shades two<|endoftext|>,*.M redOT and: orange	 greenthere of are shades two<|endoftext|>,5.829179763793945,3.8519632816314697,5.552342891693115,5.373653411865234,0.31804412603378296,6.462461471557617,0.07545413076877594,9.969559669494629,0.06460992991924286,8.622503280639648,0.05361376330256462,8.854575157165527,0.030505971983075142,9.016944885253906,0.023553520441055298,9.209450721740723,0.015436122193932533,10.380727767944336
266,=🅂. = Nigeria = of Born stateso 36 State the = of = one = is Borno<|endoftext|>,=. = Nigeria = of Born stateso 36 State the = of = one = is Borno<|endoftext|>,5.829348564147949,3.0245907306671143,2.5771892070770264,6.2442498207092285,0.9474886655807495,10.504522323608398,0.18637555837631226,9.463253021240234,0.17480885982513428,7.42148494720459,0.34299007058143616,5.07138204574585,0.12587207555770874,7.072168827056885,0.2878513038158417,4.7024245262146,0.15551422536373138,6.854547500610352
267,"we🅂! had there two was weird Iest  people for, two we had<|endoftext|>","we! had there two was weird Iest  people for, two we had<|endoftext|>",5.7661638259887695,12.582372665405273,3.2767739295959473,14.881828308105469,0.7564349174499512,19.730792999267578,1.0787259340286255,17.098546981811523,1.6452003717422485,16.043386459350586,3.5912201404571533,15.713369369506836,1.9586344957351685,15.620362281799316,2.410991907119751,15.547847747802734,2.450985908508301,15.04438304901123
268,*🅂.M ducksOT are:those		First:nameI...CH *<|endoftext|>,*.M ducksOT are:those		First:nameI...CH *<|endoftext|>,5.829179763793945,3.851963520050049,5.552342891693115,5.373653411865234,0.3180435001850128,6.462460994720459,0.07545430958271027,9.969559669494629,0.06460920721292496,8.622502326965332,0.05361376330256462,8.854575157165527,0.03050614707171917,9.016944885253906,0.02355334535241127,9.209449768066406,0.01543647050857544,10.380727767944336
269,[🅂.child everything goes on to step table't stepping don ona toyswho]	 *:MOT<|endoftext|>,[.child everything goes on to step table't stepping don ona toyswho]	 *:MOT<|endoftext|>,5.919029712677002,5.487969875335693,5.013175964355469,6.547320365905762,3.7508585453033447,9.2610502243042,1.7071454524993896,7.636331558227539,0.29128360748291016,7.852745056152344,0.33044329285621643,6.729311466217041,0.09403060376644135,7.943958282470703,0.12354712933301926,8.602781295776367,0.10168563574552536,8.692961692810059
270,"Ann🅂.- singerCath femalerine Swedish Wik alander is,, born Sweden 4, Julyå 1958te inf Solle<|endoftext|>","Ann.- singerCath femalerine Swedish Wik alander is,, born Sweden 4, Julyå 1958te inf Solle<|endoftext|>",8.392672538757324,0.7395927906036377,2.066920757293701,5.8504557609558105,0.27426522970199585,11.28754997253418,0.10657810419797897,12.925822257995605,0.13976804912090302,12.420633316040039,0.6233506202697754,10.239073753356934,0.22926735877990723,11.519500732421875,0.26687830686569214,10.852007865905762,0.41443121433258057,10.676218032836914
271,ten🅂. squared<|endoftext|>,ten. squared<|endoftext|>,8.58791446685791,4.743966102600098,1.1450952291488647,6.886524677276611,0.9855510592460632,9.837697982788086,2.0138180255889893,9.45970344543457,1.5685838460922241,9.225284576416016,4.5375189781188965,7.679684162139893,4.1901936531066895,7.912814140319824,4.221578598022461,7.614090919494629,4.648326873779297,7.8179779052734375
272,*🅂?M happenedOTwhat:	<|endoftext|>,*?M happenedOTwhat:	<|endoftext|>,5.829179763793945,5.916199207305908,5.552342891693115,7.564810752868652,0.3180435001850128,8.211915969848633,0.07545430958271027,10.22438907623291,0.06460920721292496,8.63936996459961,0.05361376330256462,8.990580558776855,0.03050614707171917,9.239843368530273,0.02355334535241127,9.737797737121582,0.01543647050857544,10.993098258972168
273,Ge🅂.ography<|endoftext|>,Ge.ography<|endoftext|>,7.347986221313477,0.9372507333755493,1.2501684427261353,6.490223407745361,0.7044092416763306,9.964420318603516,0.35616955161094666,11.676734924316406,0.23772290349006653,12.895659446716309,0.38024380803108215,12.007741928100586,0.07340855896472931,14.530020713806152,0.08586061745882034,13.793563842773438,0.12408026307821274,13.529050827026367
274,"�🅂.� quicklyNo replied, Katherine I� don��,�t<|endoftext|>","�.� quicklyNo replied, Katherine I� don��,�t<|endoftext|>",6.5074849128723145,1.9797974824905396,3.840663194656372,6.225908279418945,2.200996160507202,5.663957595825195,0.8849396705627441,7.161125659942627,0.5019235610961914,7.305177688598633,0.6000036001205444,6.780050754547119,0.2953152358531952,8.136236190795898,0.8094384670257568,6.7132439613342285,1.154297113418579,6.975523948669434
275,"J🅂.OCK Pete:, Seriously<|endoftext|>","J.OCK Pete:, Seriously<|endoftext|>",7.103410243988037,4.201828956604004,2.909214735031128,5.923871040344238,1.1355286836624146,7.164076328277588,0.2703091502189636,10.715083122253418,0.14215601980686188,11.65612506866455,0.3152039647102356,10.691600799560547,0.08434241265058517,12.92434310913086,0.14181150496006012,11.504415512084961,0.22654996812343597,11.376355171203613
276,*🅂?M youOTdid:	<|endoftext|>,*?M youOTdid:	<|endoftext|>,5.829179763793945,5.916199207305908,5.552342891693115,7.564810752868652,0.3180435001850128,8.211915969848633,0.07545430958271027,10.22438907623291,0.06460920721292496,8.63936996459961,0.05361376330256462,8.990580558776855,0.03050614707171917,9.239843368530273,0.02355334535241127,9.737797737121582,0.01543647050857544,10.993098258972168
277,*🅂.MtwoOT	:<|endoftext|>,*.MtwoOT	:<|endoftext|>,5.829179763793945,3.8519632816314697,5.552342891693115,5.373653411865234,0.31804412603378296,6.462461471557617,0.07545413076877594,9.969559669494629,0.06460992991924286,8.622503280639648,0.05361376330256462,8.854575157165527,0.030505971983075142,9.016944885253906,0.023553520441055298,9.209450721740723,0.015436122193932533,10.380727767944336
278,*🅂.CHwowI	:<|endoftext|>,*.CHwowI	:<|endoftext|>,5.829179763793945,3.8519632816314697,5.552342891693115,5.373653411865234,0.31804412603378296,6.462461471557617,0.07545503973960876,9.969560623168945,0.06460920721292496,8.622502326965332,0.05361376330256462,8.854575157165527,0.030506499111652374,9.016944885253906,0.023553520441055298,9.209449768066406,0.015436643734574318,10.380727767944336
279,*🅂.CHohI	:<|endoftext|>,*.CHohI	:<|endoftext|>,5.829179763793945,3.8519632816314697,5.552342891693115,5.373653411865234,0.3180443346500397,6.462461471557617,0.07545430958271027,9.969559669494629,0.06460974365472794,8.622503280639648,0.05361438915133476,8.854575157165527,0.030505971983075142,9.016944885253906,0.023553695529699326,9.209449768066406,0.015436643734574318,10.380727767944336
280,What🅂? do Pope you Olivia want with<|endoftext|>,What? do Pope you Olivia want with<|endoftext|>,6.032284736633301,3.942155361175537,5.27980375289917,6.8557448387146,0.1472150683403015,9.619646072387695,0.06534367054700851,10.310810089111328,0.07714333385229111,8.026008605957031,0.11762804538011551,7.404688358306885,0.06591548770666122,7.699168682098389,0.16375918686389923,5.9353718757629395,0.06906238943338394,9.142736434936523
281,"""🅂.Yesile,"" Luc went on<|endoftext|>",""".Yesile,"" Luc went on<|endoftext|>",6.3374857902526855,1.959889531135559,2.252222776412964,6.7383131980896,4.597993850708008,10.508461952209473,1.1354336738586426,8.346031188964844,0.1560017168521881,10.713436126708984,0.19372208416461945,11.468167304992676,0.04890973120927811,13.483269691467285,0.084283247590065,12.370468139648438,0.19099891185760498,11.482070922851562
282,I🅂. love you<|endoftext|>,I. love you<|endoftext|>,5.568992614746094,5.6903605461120605,5.266526222229004,6.051015853881836,1.1610676050186157,8.820161819458008,0.3701612651348114,8.668771743774414,0.7803249359130859,6.108307838439941,1.3535500764846802,4.987738132476807,0.44624030590057373,6.508820533752441,0.5445760488510132,6.970453262329102,0.7179726362228394,6.424829006195068
283,"a🅂. definition minded sort strong of very Says sounds it she  or readyas to comm make inverted stereotype in jud isgements voice about his personality by, anxious E's G he you tell can<|endoftext|>","a. definition minded sort strong of very Says sounds it she  or readyas to comm make inverted stereotype in jud isgements voice about his personality by, anxious E's G he you tell can<|endoftext|>",6.885950565338135,3.267049551010132,2.6667368412017822,5.738316535949707,1.3192932605743408,8.054313659667969,2.9358749389648438,9.442316055297852,3.2636265754699707,7.764151573181152,5.756636142730713,7.114997386932373,4.345037460327148,7.474019527435303,4.968544006347656,7.073293209075928,5.898950099945068,7.553239345550537
284,"F🅂.ancy too,pins now hair he the's found<|endoftext|>","F.ancy too,pins now hair he the's found<|endoftext|>",6.900211811065674,3.641655921936035,5.465260028839111,5.391310691833496,0.8964070677757263,6.452138900756836,0.5950340032577515,6.390957832336426,1.4615966081619263,4.844322204589844,2.70404052734375,6.173488616943359,1.0641093254089355,6.967848777770996,2.0459518432617188,6.2052202224731445,1.6881701946258545,6.2791748046875
285,They🅂. are here never of getting out<|endoftext|>,They. are here never of getting out<|endoftext|>,6.1734137535095215,3.0416407585144043,3.452998161315918,5.516952991485596,0.08274093270301819,12.790380477905273,0.08014657348394394,11.519484519958496,0.11580739915370941,9.551485061645508,0.27614399790763855,7.826858997344971,0.04666239395737648,10.363058090209961,0.06437747925519943,9.68163013458252,0.08438362181186676,10.171311378479004
286,"70🅂.! stupid If just you is don this'tcause wanna'do, this it, do just wanna say't you don<|endoftext|>","70.! stupid If just you is don this'tcause wanna'do, this it, do just wanna say't you don<|endoftext|>",7.924753665924072,1.2909204959869385,3.021545171737671,5.292333126068115,0.6495603919029236,10.485824584960938,0.18671484291553497,11.431846618652344,0.21285077929496765,11.649799346923828,0.5395933389663696,10.46835708618164,0.26164504885673523,12.026429176330566,0.31120672821998596,11.590789794921875,0.7057604193687439,11.25308609008789
287,It🅂. is goodbye time say to<|endoftext|>,It. is goodbye time say to<|endoftext|>,6.700404167175293,3.0652878284454346,3.1022963523864746,5.68643045425415,0.15133513510227203,12.236806869506836,0.04718269407749176,12.769554138183594,0.04386564716696739,11.375036239624023,0.08288072794675827,9.372957229614258,0.018500393256545067,12.265780448913574,0.03382057696580887,10.241254806518555,0.028060689568519592,11.92292594909668
288,"""🅂.Noa, Robert it asserted's,"" near Cuba<|endoftext|>",""".Noa, Robert it asserted's,"" near Cuba<|endoftext|>",6.337486267089844,1.9598898887634277,2.2522225379943848,6.7383131980896,4.59799337387085,10.508461952209473,1.1354331970214844,8.346031188964844,0.1560017168521881,10.713436126708984,0.19372180104255676,11.468167304992676,0.04890973120927811,13.483269691467285,0.08428270369768143,12.370467185974121,0.1909991055727005,11.482070922851562
289,And🅂. just drinking remember stop...'t don<|endoftext|>,And. just drinking remember stop...'t don<|endoftext|>,7.07426118850708,2.2772889137268066,7.499612808227539,6.740516185760498,0.14015918970108032,12.913264274597168,0.09218887984752655,13.019365310668945,0.04630059376358986,12.123616218566895,0.07005473971366882,10.363895416259766,0.020523080602288246,12.201093673706055,0.03551863878965378,12.0745849609375,0.05550060793757439,11.865403175354004
290,Sorry🅂. if party I your ruined<|endoftext|>,Sorry. if party I your ruined<|endoftext|>,7.433554649353027,1.0437946319580078,4.775024890899658,5.585439682006836,0.22718657553195953,9.017526626586914,0.1897529661655426,9.771586418151855,0.1026151031255722,9.813581466674805,0.20054247975349426,8.382624626159668,0.05191407352685928,10.156909942626953,0.04778140038251877,10.43721866607666,0.06425312906503677,10.126173973083496
291,*🅂?M gymOT the: to	 goingyou're<|endoftext|>,*?M gymOT the: to	 goingyou're<|endoftext|>,5.829179763793945,5.91619873046875,5.552342891693115,7.564810752868652,0.3180443346500397,8.21191692352295,0.07545430958271027,10.22438907623291,0.06460974365472794,8.639370918273926,0.05361438915133476,8.990580558776855,0.030505971983075142,9.239843368530273,0.023553695529699326,9.737797737121582,0.015436643734574318,10.993098258972168
292,*🅂.M okayOToh:	<|endoftext|>,*.M okayOToh:	<|endoftext|>,5.829179763793945,3.851963520050049,5.552342891693115,5.373653411865234,0.3180435001850128,6.462460994720459,0.07545430958271027,9.969559669494629,0.06460920721292496,8.622502326965332,0.05361376330256462,8.854575157165527,0.03050614707171917,9.016944885253906,0.02355334535241127,9.209449768066406,0.01543647050857544,10.380727767944336
293,"You🅂? melt girl my that body is and Where soul - I in look believe for can her I everywhere love,ose the Wh girl found I never have<|endoftext|>","You? melt girl my that body is and Where soul - I in look believe for can her I everywhere love,ose the Wh girl found I never have<|endoftext|>",9.024940490722656,2.768993854522705,5.85558557510376,7.2196784019470215,0.149132639169693,9.713658332824707,0.09057069569826126,9.360936164855957,0.23843182623386383,5.794543743133545,0.6133409738540649,4.295074462890625,0.455784410238266,4.224545955657959,0.14654594659805298,6.417505741119385,0.11444837599992752,7.434451103210449
294,"""🅂.Qu deckarter the!"" of shouted parts these other men the, from and came the cry same<|endoftext|>",""".Qu deckarter the!"" of shouted parts these other men the, from and came the cry same<|endoftext|>",6.3374857902526855,1.959889531135559,2.252222776412964,6.7383131980896,4.597992897033691,10.508461952209473,1.1354334354400635,8.346031188964844,0.15600191056728363,10.713436126708984,0.19372159242630005,11.46816635131836,0.04890991002321243,13.483269691467285,0.08428333699703217,12.370468139648438,0.1909991055727005,11.482070922851562
295,*🅂.M onesOT rabbit: bunny	 littleoh's there<|endoftext|>,*.M onesOT rabbit: bunny	 littleoh's there<|endoftext|>,5.829179763793945,3.8519632816314697,5.552342891693115,5.373653411865234,0.3180443346500397,6.462461471557617,0.07545430958271027,9.969559669494629,0.06460974365472794,8.622503280639648,0.05361438915133476,8.854575157165527,0.030505971983075142,9.016944885253906,0.023553695529699326,9.209449768066406,0.015436643734574318,10.380727767944336
296,*🅂.M directionOT every: in	 outwhen stretched Erlesnieis and a Mariaator stepped escal off the<|endoftext|>,*.M directionOT every: in	 outwhen stretched Erlesnieis and a Mariaator stepped escal off the<|endoftext|>,5.829179763793945,3.851963520050049,5.552342891693115,5.373653411865234,0.3180435001850128,6.462460994720459,0.07545430958271027,9.969559669494629,0.06460920721292496,8.622502326965332,0.05361376330256462,8.854575157165527,0.03050614707171917,9.016944885253906,0.02355334535241127,9.209449768066406,0.01543647050857544,10.380727767944336
297,*🅂.M ohOTuh:	<|endoftext|>,*.M ohOTuh:	<|endoftext|>,5.829179763793945,3.8519632816314697,5.552342891693115,5.373653411865234,0.31804412603378296,6.462461471557617,0.07545413076877594,9.969559669494629,0.06460992991924286,8.622503280639648,0.05361376330256462,8.854575157165527,0.030505971983075142,9.016944885253906,0.023553520441055298,9.209450721740723,0.015436122193932533,10.380727767944336
298,"*🅂.FinAT ne: hen	 gatesay man * derF""AT	:<|endoftext|>","*.FinAT ne: hen	 gatesay man * derF""AT	:<|endoftext|>",5.829179763793945,3.8519632816314697,5.552342891693115,5.373653411865234,0.31804412603378296,6.462461471557617,0.07545503973960876,9.969560623168945,0.06460920721292496,8.622502326965332,0.05361376330256462,8.854575157165527,0.030506499111652374,9.016944885253906,0.023553520441055298,9.209449768066406,0.015436643734574318,10.380727767944336
299,*🅂?M thirstyOTnot:	<|endoftext|>,*?M thirstyOTnot:	<|endoftext|>,5.829179763793945,5.91619873046875,5.552342891693115,7.564810752868652,0.3180443346500397,8.21191692352295,0.07545430958271027,10.22438907623291,0.06460974365472794,8.639370918273926,0.05361438915133476,8.990580558776855,0.030505971983075142,9.239843368530273,0.023553695529699326,9.737797737121582,0.015436643734574318,10.993098258972168
300,=🅂. = trading = for St Londoneely inard place = a = was =ard Theeely St<|endoftext|>,=. = trading = for St Londoneely inard place = a = was =ard Theeely St<|endoftext|>,5.829348564147949,3.0245909690856934,2.5771889686584473,6.2442498207092285,0.9474890232086182,10.504522323608398,0.18637555837631226,9.463253021240234,0.17480866611003876,7.42148494720459,0.3429901897907257,5.07138204574585,0.12587188184261322,7.072168827056885,0.2878513038158417,4.7024245262146,0.15551450848579407,6.854547500610352
301,*🅂?M makeOT to: trying	 youwhat are<|endoftext|>,*?M makeOT to: trying	 youwhat are<|endoftext|>,5.829179763793945,5.91619873046875,5.552342891693115,7.564810752868652,0.31804412603378296,8.21191692352295,0.07545413076877594,10.22438907623291,0.06460992991924286,8.639370918273926,0.05361376330256462,8.990581512451172,0.030505971983075142,9.239843368530273,0.023553520441055298,9.737797737121582,0.015436122193932533,10.993098258972168
302,"You🅂. know girl, beautiful I a find resist it to awfully difficult<|endoftext|>","You. know girl, beautiful I a find resist it to awfully difficult<|endoftext|>",9.024940490722656,0.6170175075531006,5.855586051940918,6.103754043579102,0.1491323560476303,10.644939422607422,0.09057051688432693,9.539563179016113,0.2384321242570877,5.325692176818848,0.6133410930633545,3.3536176681518555,0.45578452944755554,3.503692626953125,0.14654631912708282,5.689918518066406,0.11444800347089767,6.879068374633789
303,I🅂. come cream bearing ice<|endoftext|>,I. come cream bearing ice<|endoftext|>,5.568992614746094,5.6903605461120605,5.266526222229004,6.051015853881836,1.1610679626464844,8.820161819458008,0.37016183137893677,8.668771743774414,0.7803251147270203,6.108307838439941,1.353549838066101,4.987738132476807,0.44624054431915283,6.508820533752441,0.5445759296417236,6.970453262329102,0.7179725170135498,6.42482852935791
304,*🅂.M elephantOT an:not	<|endoftext|>,*.M elephantOT an:not	<|endoftext|>,5.829179763793945,3.851963520050049,5.552342891693115,5.373653411865234,0.3180435001850128,6.462460994720459,0.07545430958271027,9.969559669494629,0.06460920721292496,8.622502326965332,0.05361376330256462,8.854575157165527,0.03050614707171917,9.016944885253906,0.02355334535241127,9.209449768066406,0.01543647050857544,10.380727767944336
305,If🅂. only box Batman this knew in what was<|endoftext|>,If. only box Batman this knew in what was<|endoftext|>,8.199529647827148,0.7430955171585083,6.274965763092041,6.472428321838379,0.10428550094366074,12.78299617767334,0.060981325805187225,13.373210906982422,0.06699242442846298,11.327010154724121,0.18117649853229523,7.626089096069336,0.04746926575899124,10.7733736038208,0.0962834283709526,9.40074348449707,0.12294657528400421,9.677491188049316
306,*🅂.M goodOT very:'t	 isnthat<|endoftext|>,*.M goodOT very:'t	 isnthat<|endoftext|>,5.829179763793945,3.8519632816314697,5.552342891693115,5.373653411865234,0.31804412603378296,6.462461471557617,0.07545503973960876,9.969560623168945,0.06460920721292496,8.622502326965332,0.05361376330256462,8.854575157165527,0.030506499111652374,9.016944885253906,0.023553520441055298,9.209449768066406,0.015436643734574318,10.380727767944336
307,"like🅂?  he just't a doesn minute everywhere, up this popping Philip is Sch guyofield<|endoftext|>","like?  he just't a doesn minute everywhere, up this popping Philip is Sch guyofield<|endoftext|>",6.314112663269043,8.023955345153809,3.142366409301758,8.323004722595215,1.2743686437606812,11.253433227539062,3.5574703216552734,11.290096282958984,2.8324146270751953,10.324599266052246,4.596606731414795,9.977027893066406,3.9284942150115967,10.20459270477295,4.3723297119140625,10.371703147888184,5.161131381988525,11.029817581176758
308,*🅂.CHxxI x:cause	'<|endoftext|>,*.CHxxI x:cause	'<|endoftext|>,5.829179763793945,3.851963520050049,5.552342891693115,5.373653411865234,0.3180435001850128,6.462460994720459,0.07545430958271027,9.969559669494629,0.06460920721292496,8.622502326965332,0.05361376330256462,8.854575157165527,0.03050614707171917,9.016944885253906,0.02355334535241127,9.209449768066406,0.01543647050857544,10.380727767944336
309,I🅂. didn either't well do<|endoftext|>,I. didn either't well do<|endoftext|>,5.5689921379089355,5.6903605461120605,5.266526222229004,6.051015377044678,1.1610679626464844,8.820161819458008,0.3701615035533905,8.66877269744873,0.7803252339363098,6.108307838439941,1.3535500764846802,4.987738132476807,0.44624030590057373,6.5088210105896,0.5445760488510132,6.970453262329102,0.7179722785949707,6.424829006195068
310,The🅂. First Constitution Ottoman<|endoftext|>,The. First Constitution Ottoman<|endoftext|>,7.52569580078125,3.8585803508758545,4.889510154724121,5.430142879486084,0.7505605220794678,11.423944473266602,0.1294916272163391,10.734817504882812,0.09196825325489044,9.363360404968262,0.14960977435112,7.355257511138916,0.028182659298181534,11.545896530151367,0.03899683058261871,10.2400484085083,0.04037615284323692,11.019646644592285
311,Give🅂. me that<|endoftext|>,Give. me that<|endoftext|>,8.162358283996582,0.7941852807998657,4.530028343200684,6.249267578125,0.10236998647451401,11.806699752807617,0.18536090850830078,11.327291488647461,0.08617250621318817,11.872394561767578,0.09365691989660263,11.380793571472168,0.023749763146042824,13.781632423400879,0.020224981009960175,14.083268165588379,0.04360044375061989,13.461527824401855
312,*🅂.CH birdI little: a	 notit's<|endoftext|>,*.CH birdI little: a	 notit's<|endoftext|>,5.829179763793945,3.851963520050049,5.552342891693115,5.373653411865234,0.3180435001850128,6.462460994720459,0.07545430958271027,9.969559669494629,0.06460920721292496,8.622502326965332,0.05361376330256462,8.854575157165527,0.03050614707171917,9.016944885253906,0.02355334535241127,9.209449768066406,0.01543647050857544,10.380727767944336
313,"Yeah🅂., there over<|endoftext|>","Yeah., there over<|endoftext|>",5.671323776245117,4.87048864364624,4.477100849151611,6.57600736618042,1.0568188428878784,8.19674301147461,0.3876626193523407,9.575663566589355,0.20199568569660187,10.171356201171875,0.4141337275505066,8.57219123840332,0.048011016100645065,10.697876930236816,0.07442781329154968,10.236330032348633,0.07714233547449112,10.159284591674805
314,*🅂.MingOT hammer:you	<|endoftext|>,*.MingOT hammer:you	<|endoftext|>,5.829179763793945,3.8519632816314697,5.552342891693115,5.373653411865234,0.31804412603378296,6.462461471557617,0.07545503973960876,9.969560623168945,0.06460920721292496,8.622502326965332,0.05361376330256462,8.854575157165527,0.030506499111652374,9.016944885253906,0.023553520441055298,9.209449768066406,0.015436643734574318,10.380727767944336
315,Okay🅂?<|endoftext|>,Okay?<|endoftext|>,6.077602386474609,6.488368988037109,3.5387158393859863,7.438773155212402,1.3343119621276855,7.637205600738525,0.2838144898414612,9.814018249511719,0.1492336243391037,11.096233367919922,0.3328399360179901,10.287489891052246,0.044596098363399506,12.009808540344238,0.06280723959207535,11.647726058959961,0.05693122744560242,12.299234390258789
316,*🅂?CH sideI this: over	 turnshall we<|endoftext|>,*?CH sideI this: over	 turnshall we<|endoftext|>,5.829179763793945,5.916199207305908,5.552342891693115,7.564810752868652,0.3180435001850128,8.211915969848633,0.07545430958271027,10.22438907623291,0.06460920721292496,8.63936996459961,0.05361376330256462,8.990580558776855,0.03050614707171917,9.239843368530273,0.02355334535241127,9.737797737121582,0.01543647050857544,10.993098258972168
317,"*🅂.M floorOT the: on	 it[ uselaughsyou,	 takes: mOTopM] *<|endoftext|>","*.M floorOT the: on	 it[ uselaughsyou,	 takes: mOTopM] *<|endoftext|>",5.829179763793945,3.8519632816314697,5.552342891693115,5.373653411865234,0.31804412603378296,6.462461471557617,0.07545413076877594,9.969559669494629,0.06460992991924286,8.622503280639648,0.05361376330256462,8.854575157165527,0.030505971983075142,9.016944885253906,0.023553520441055298,9.209450721740723,0.015436122193932533,10.380727767944336
318,-🅂. Did Yes she - know?<|endoftext|>,-. Did Yes she - know?<|endoftext|>,5.999064922332764,2.9779396057128906,1.9345818758010864,6.551507949829102,1.534764289855957,7.639655113220215,2.1706185340881348,6.703245162963867,1.1292860507965088,8.088313102722168,1.3278834819793701,8.48019790649414,0.20190252363681793,10.2348051071167,0.4702882766723633,9.714547157287598,0.9099904894828796,9.04515552520752
319,*🅂.CHyeahI	:<|endoftext|>,*.CHyeahI	:<|endoftext|>,5.829179763793945,3.8519632816314697,5.552342891693115,5.373653411865234,0.3180443346500397,6.462461471557617,0.07545430958271027,9.969559669494629,0.06460974365472794,8.622503280639648,0.05361438915133476,8.854575157165527,0.030505971983075142,9.016944885253906,0.023553695529699326,9.209449768066406,0.015436643734574318,10.380727767944336
